,Domain name,Company name,Twitter,Facebook,Domain_valid,Twitter_valid,Facebook_valid,response_time,error_type
768,alexandremazzia.com,am par alexandre mazzia,unknown,unknown,TRUE,TRUE,TRUE,2.162439,
769,distillerie-castan.com,distillerie castan pere et fils,unknown,distilleriecastan,TRUE,TRUE,TRUE,0.532397,
770,observatoire-des-aliments.fr,observatoire des aliments,unknown,observatoiredesaliments,TRUE,TRUE,TRUE,-1,403
771,ldo.fr,ldo,unknown,ldo-261027660749807,TRUE,TRUE,FALSE,1.049417,
772,sommelierparticulier.com,sommelierparticulier,sommelierpartic,sommelierparticulier,TRUE,TRUE,TRUE,2.035395,
773,berthillon.fr,berthillon,berthillonglace,berthillon,TRUE,TRUE,TRUE,1.219383,
774,bouger-voyager.com,bouger & voyager,unknown,bougervoyager,TRUE,TRUE,TRUE,0.727119,
775,restaurant-galinette.com,la galinette,unknown,unknown,TRUE,TRUE,TRUE,1.036452,
776,lavauxfoodhome.ch,lavaux food home,unknown,lavauxfoodhome,TRUE,TRUE,TRUE,1.016189,
777,lagrotteduyeti.com,la grotte du yeti,grotteduyeti,lagrotteduyeti,TRUE,TRUE,TRUE,Non-functional (Timeout Error),
778,rallyedutouquet.fr,rallye le touquet,unknown,unknown,TRUE,TRUE,TRUE,0.502868,
779,swisswineselection.ch,swiss wine selection,swisswineselect,swisswineselection,TRUE,TRUE,TRUE,0.853025,
780,chocolatier-tristan.ch,tristan chocolatier studiovaud,unknown,unknown,TRUE,TRUE,TRUE,0.917366,
781,couvin.com,couvin.com,couvincom,couvincom,TRUE,TRUE,TRUE,2.015009,
782,lemanoirduprince.fr,le manoir du prince,unknown,lemanoirduprince,TRUE,TRUE,TRUE,0.533416,
783,tacave.ch,ta cave,tacavelausanne,tacave.ch,TRUE,TRUE,TRUE,1.057808,
784,marguereat.com,marguereat,unknown,unknown,TRUE,TRUE,TRUE,2.139407,
785,tradition-bretagne.com,tradition bretagne,unknown,unknown,TRUE,TRUE,TRUE,2.835318,
786,tramastrattoria.com,trama's trattoria,unknown,tramastrattoria,TRUE,TRUE,TRUE,1.546071,
787,saintmalogolf.com,saint-malo golf resort,saintmalogolf,saintmalogolfresort,TRUE,TRUE,TRUE,0.510486,
788,golfactonvale.qc.ca,golf acton vale,unknown,club-de-golf-acton-vale-167295357955,TRUE,TRUE,FALSE,1.327034,
789,manoirdelaregate.com,– manoir de la régate,unknown,unknown,TRUE,TRUE,TRUE,3.810537,
790,gerard-brisson.com,domaine gérard brisson,domainebrisson,domainegerardbrisson,TRUE,TRUE,TRUE,0.336488,
791,paindepices-lips.com,pains d'épices lips,unknown,unknown,TRUE,TRUE,TRUE,1.780758,
792,stecath.com,cath,bistrolestecath,lestecath,TRUE,TRUE,TRUE,Non-functional (Timeout Error),
793,champagne-xavier-leconte.com,champagne xavier leconte,unknown,unknown,TRUE,TRUE,TRUE,1.752119,
794,lerivegauche-restaurant.com,le rive gauche,unknown,unknown,TRUE,TRUE,TRUE,1.076675,
795,patiencefruitco.com,patience fruit & co,unknown,patiencefruitco,TRUE,TRUE,TRUE,1.734968,
796,bonpoison.com,brasserie bon poison,unknown,brasserie-bon-poison-603606236435992,TRUE,TRUE,FALSE,2.540185,
797,club-vignerons-laureats.com,club des vignerons lauréats,unknown,clubvigneronslaureats,TRUE,TRUE,TRUE,2.099605,
798,pechedivin.fr,péché divin la cave,unknown,pechedivinlacave,TRUE,TRUE,TRUE,-1,403
799,landronchartier.fr,landron chartier,unknown,landronchartier,TRUE,TRUE,TRUE,2.671968,
800,chais-elles.fr,chais elles,chaiselles,unknown,TRUE,TRUE,TRUE,0.483071,
801,chezmehissan.fr,baan meh,unknown,chezmehissan,TRUE,TRUE,TRUE,2.762235,
802,spa-hammam.com,,unknown,unknown,TRUE,TRUE,TRUE,Non-functional (SSL Error),
803,visiter-sanfrancisco.com,visiter san francisco,blogsfrancisco,visitersanfrancisco,TRUE,TRUE,TRUE,0.361588,
804,dream-neon.com,dream neon,unknown,dreamneonfrance,TRUE,TRUE,TRUE,1.504351,
805,bonnemaman.ca,bonne maman,unknown,unknown,TRUE,TRUE,TRUE,0.46192,
806,loire-en-bateau.fr,loire en bateau,unknown,loireenbateau,TRUE,TRUE,TRUE,-1,404
807,hotel-restauranttanteyvonne.fr,rest.tante yvonne,unknown,unknown,TRUE,TRUE,TRUE,2.304375,
808,restaurant-brouilly.com,restaurant gastronomique jean brouilly à tarare,unknown,unknown,TRUE,TRUE,TRUE,Non-functional (Connection Error),
809,lamaisondepetitpierre.fr,la maison de petit pierre,pierreaugeoff,unknown,TRUE,TRUE,TRUE,0.937398,
810,lefrom.fr,le from',unknown,collectiflefrom,TRUE,TRUE,TRUE,1.128004,
811,lebordel.ca,le bordel,unknown,bordelcomedie,TRUE,TRUE,TRUE,3.143986,
812,pepperandjoy.com,pepper & joy,pepperandjoy,pepperandjoy,TRUE,TRUE,TRUE,0.733779,
813,cave-millesimes.com,la cave à millésimes,unknown,unknown,TRUE,TRUE,TRUE,0.869131,
814,fromagerie-tourrette.com,la cloche à fromage,unknown,unknown,TRUE,TRUE,TRUE,1.387272,
815,arnalgaillac.com,,unknown,unknown,TRUE,TRUE,TRUE,3.39648,
816,paysbasque.net,paysbasque.net,paysbasquenet,paysbasque.net,TRUE,TRUE,TRUE,0.785105,
817,culinaries.fr,culinaries,culinaries,culinaries.fr,TRUE,TRUE,TRUE,3.356688,
818,tourdesvents.com,la tour des vents,tourdesvents24,latourdesvents,TRUE,TRUE,TRUE,Non-functional (Connection Error),
819,blogresto.com,,blogresto,blogrestocom,TRUE,TRUE,TRUE,1.427,
820,100-patates.com,100 patates,unknown,100patates,TRUE,TRUE,TRUE,3.567655,
821,cannes-ilesdelerins.com,lérins abbey,unknown,unknown,TRUE,TRUE,TRUE,1.131022,
822,cuizinsurcours.fr,cuizin sur cours,cuizinsurcours,unknown,TRUE,TRUE,TRUE,1.04916,
823,declerck.fr,declerck traiteur sas,unknown,declercktraiteur,TRUE,TRUE,TRUE,1.660505,
824,vinissimo.lu,vinissimo,unknown,vinissimoluxembourg,TRUE,TRUE,TRUE,1.131354,
825,nerleux.fr,amélie neau,unknown,vinsdesaumurnerleux,TRUE,TRUE,TRUE,1.149225,
826,bailapizza.com,baila pizza,unknown,bailapizzafrance,TRUE,TRUE,TRUE,Non-functional (Connection Error),
827,malleposte.net,hôtel la malle poste à rochefort,lamalleposte,lamalleposterochefort,TRUE,TRUE,TRUE,2.114612,
828,rachel-cuisine.fr,rachel cuisine,rachelcuisine,rachelcuisinelegere,TRUE,TRUE,TRUE,0.647307,
829,cercledesbains.ch,cercle des bains,unknown,barducercledesbains,TRUE,TRUE,TRUE,0.937129,
830,chezsophiemontreal.com,chez sophie montreal,unknown,unknown,TRUE,TRUE,TRUE,1.702825,
831,leplongeoir.com,le plongeoir,unknown,leplongeoirnice,TRUE,TRUE,TRUE,2.182581,
832,parispelemele.fr,,parispelemele,parispelemele,TRUE,TRUE,TRUE,0.731275,
833,byfrenchies.com,» grasse・de la fleur au parfum,unknown,unknown,TRUE,TRUE,TRUE,1.38218,
834,unarome2chefs.com,un arôme 2 chefs,unarome2chefs,unarome2chefs,TRUE,TRUE,TRUE,0.506076,
835,unchatdanslacuisine.fr,un chat dans la cuisine,unknown,unchatdanslacuisine,TRUE,TRUE,TRUE,-1,403
836,merieau.com,domaine merieau,domainemerieau,vinsmerieau,TRUE,TRUE,TRUE,Non-functional (Timeout Error),
837,laguinguettedangele.com,la guinguette d'angèle,unknown,unknown,TRUE,TRUE,TRUE,5.262789,
838,domaine-castille.fr,château la castille,domainecastille,unknown,TRUE,TRUE,TRUE,0.73246,
839,lesvoyagesdemat.com,les voyages de mat,lesvoyagesdemat,lesvoyagesdemat,TRUE,TRUE,TRUE,-1,403
840,vinextenso.fr,vinextenso,unknown,vinextenso,TRUE,TRUE,TRUE,3.903877,
841,lacagette.com,la cagette,lacagette,lacagette,TRUE,TRUE,TRUE,0.811899,
842,simplement-organisee.fr,simplement organisée,unknown,unknown,TRUE,TRUE,TRUE,Non-functional (Timeout Error),
843,luekensliquors.com,"wine, spirits & beer superstore",luekensliquors,luekensliquors,TRUE,TRUE,TRUE,1.406586,
844,gustoworld.com,gustoworld,gustoworld,unknown,TRUE,TRUE,TRUE,1.798831,
845,canalgourmandises.fr,canal gourmandises,unknown,unknown,TRUE,TRUE,TRUE,0.328599,
846,fromagiersdelatableronde.com,les fromagiers de la table ronde,unknown,unknown,TRUE,TRUE,TRUE,0.950846,
847,mon-mariageoriental.com,mariage oriental,unknown,monmariageoriental,TRUE,TRUE,TRUE,2.515131,
848,brimoncourt.com,champagne brimoncourt,brimoncourt,champagnebrimoncourt,TRUE,TRUE,TRUE,2.088746,
849,tourisme-coteaux-jura.com,tourisme coteaux jura,unknown,unknown,TRUE,TRUE,TRUE,0.640089,
850,restovego.ca,resto végo,unknown,restovego,TRUE,TRUE,TRUE,5.201899,
851,co-oking.be,co-oking,cookingbxl,cookingbxl,TRUE,TRUE,TRUE,-1,503
852,philippe-etchebest.com,philippe etchebest,chef_etchebest,unknown,TRUE,TRUE,TRUE,1.661266,
853,leblogdistanbul.com,le blog d'istanbul,jesuispelin,marieeistanbul,TRUE,TRUE,TRUE,2.090376,
854,lejournalduparlement.fr,le journal du parlement,unknown,unknown,TRUE,TRUE,TRUE,-1,403
855,cuisinenicoise.fr,cuisine niçoise,unknown,cuisinenicoise.fr,TRUE,TRUE,TRUE,1.042945,
856,clubwandastic.com,club wandastic,clubwandastic,clubwandastic,TRUE,TRUE,TRUE,Non-functional (SSL Error),
857,highfive-festival.com,high five festival,unknown,highfivefestival,TRUE,TRUE,TRUE,2.281032,
858,mielsdanicet.com,miels d'anicet,unknown,mielsdanicet,TRUE,TRUE,TRUE,0.082549,
859,acces-sit.com,acces-sit,acces_sit,accessit,TRUE,TRUE,TRUE,-1,403
860,huitres-st-vaast.com,élevage et culture,unknown,unknown,TRUE,TRUE,TRUE,5.688254,
861,lemust.ca,le must,unknown,lemustmagazine,TRUE,TRUE,TRUE,3.115036,
862,cultureremains.com,culture remains,cultureremains,cultureremains,TRUE,TRUE,TRUE,5.809341,
863,domainedutaille.com,domaine du taille,unknown,domainedutaille,TRUE,TRUE,TRUE,-1,403
864,bier-circus.be,bier circus,unknown,bier-circus-331116553570,TRUE,TRUE,FALSE,4.554876,
865,binchstub.fr,binchstub,unknown,binchstubbroglie,TRUE,TRUE,TRUE,1.511885,
866,saintjeancapferrat-tourisme.fr,les piscines et spas privés,unknown,unknown,TRUE,TRUE,TRUE,1.804569,
867,escale-bleue.fr,escale bleue - vanille bleue,escalebleue,unknown,TRUE,TRUE,TRUE,0.496781,
868,domainebreton.net,domaine breton,unknown,domainebreton,TRUE,TRUE,TRUE,0.333703,
869,armagnacdelord.com,bas armagnac,armagnacdelord,armagnacdelordfreres,TRUE,TRUE,TRUE,1.490051,
870,hippornichet.fr,hippornichet,unknown,unknown,TRUE,TRUE,TRUE,0.665613,
871,wikeeps.com,wikeeps,wikeeps,wikeeps-144002492934,TRUE,TRUE,FALSE,1.742193,
872,bieres-michard.com,bières michard,unknown,bieresmichard,TRUE,TRUE,TRUE,3.58201,
873,solanum-photographe.com,,unknown,unknown,TRUE,TRUE,TRUE,1.269059,
874,ade-multimedia.com,w musique libre,studioade,studio.ade.multimedia,TRUE,TRUE,TRUE,3.111108,
875,grouperiembecker.com,groupe riem becker,unknown,traiteur.riembecker,TRUE,TRUE,TRUE,2.713777,
876,swissromande.ch,swissromande,swissromande,swissromande,TRUE,TRUE,TRUE,2.24416,
877,lemascaret.fr,le mascaret,lemascaret1,le-mascaret-292274734164207,TRUE,TRUE,FALSE,2.639333,
878,strategemarketing.com,strategemarketing,unknown,strategemarketingcom,TRUE,TRUE,TRUE,-1,406
879,brasserielesbeauxarts.com,brasserie des beaux arts,unknown,unknown,TRUE,TRUE,TRUE,Non-functional (Connection Error),
880,peniche-marcounet.fr,marcounet,pmarcounet,penichelemarcounet,TRUE,TRUE,TRUE,1.017639,
881,tablemanager.be,tablemanager,tablemanagerapp,tablemanagerapp,TRUE,TRUE,TRUE,-1,403
882,destination-bouillante.com,destination bouillante,unknown,destination.bouillante,TRUE,TRUE,TRUE,3.713215,
883,bouquetdalella.com,bouquet d'alella,bouquetdalella,bouquetdalella,TRUE,TRUE,TRUE,1.983431,
884,emmaduvere.fr,pâtisserie emma duvéré,emmaduvere,emmaduvere,TRUE,TRUE,TRUE,1.503873,
885,vracetbocaux.ca,vrac et bocaux - épicerie bio - zéro déchet,unknown,vracetbocauxepiceriebio,TRUE,TRUE,TRUE,0.946792,
886,domaine-la-suffrene.com,domaine la suffrène,suffrene,unknown,TRUE,TRUE,TRUE,-1,403
887,restaurant-la-haut.ch,,unknown,unknown,TRUE,TRUE,TRUE,2.984599,
888,mikuy.fr,mikuy,mikuy06,mikuybyannesalle,TRUE,TRUE,TRUE,Non-functional (Connection Error),
889,jevtobond.com,jevto bond,jevtobond,unknown,TRUE,TRUE,TRUE,1.880114,
890,dirler-cade.com,dirler-cadé de ces,unknown,unknown,TRUE,TRUE,TRUE,2.166668,
891,provins-banquet-medieval.com,banquet des troubadours,unknown,unknown,TRUE,TRUE,TRUE,1.833166,
892,booking-hotel-madagascar.com,réservez avec hotels booking madagascar,bookinghotelmad,unknown,TRUE,TRUE,TRUE,0.941864,
893,ebenisterie-armellin.com,fabrication meuble en bois - gironde (33) - meubles - ebénisterie armellin,unknown,unknown,TRUE,TRUE,TRUE,1.040816,
894,pascaljolivet.com,pascal jolivet,unknown,domaine-pascal-jolivet-398041553652003,TRUE,TRUE,FALSE,0.87232,
895,m-g.wine,g maison gutowski,unknown,unknown,TRUE,TRUE,TRUE,2.245008,
896,domainemaby.fr,domaine maby,domainemaby,domainemaby,TRUE,TRUE,TRUE,1.276905,
897,chambleau.ch,domaine de chambleauphotographies : jvastudio,unknown,chambleau,TRUE,TRUE,TRUE,-1,403
898,schwoob.fr,traiteur schwoob ⋆ traiteur schwoob,unknown,tschwoob,TRUE,TRUE,TRUE,0.725542,
899,avecplaisirdesign.com,avecplaisirdesign,unknown,unknown,TRUE,TRUE,TRUE,2.042612,
900,brasseriedupaysflamand.com,brasserie du pays flamand,unknown,brasseriedupaysflamand.anosteke.bracine,TRUE,TRUE,TRUE,0.698866,
901,lapetitebette.com,la petite bette,lapetitebette,lapetitebette,TRUE,TRUE,TRUE,0.863625,
902,le-grand-pastis.com,le grand pastis,pierrepsaltis,legrandpastis,TRUE,TRUE,TRUE,1.824296,
903,forestwholefoods.co.uk,forest whole foods,unknown,unknown,TRUE,TRUE,TRUE,-1,403
904,celliersdorfee.com,les celliers d'orfée,unknown,lescelliersdorfee,TRUE,TRUE,TRUE,1.721353,
905,laroseraiemodave.com,la roseraie,unknown,laroseraiemodave,TRUE,TRUE,TRUE,Non-functional (Connection Error),
906,latoquevendomoise.fr,la toque vendômoise,unknown,latoquevendomoise,TRUE,TRUE,TRUE,2.474055,
907,fleurdesushi.fr,fleur de sushi,unknown,fleurdesushicaen,TRUE,TRUE,TRUE,1.23121,
908,lepharecafe.fr,le phare café,unknown,lepharecafe,TRUE,TRUE,TRUE,1.455015,
909,restaurantlacolombe.com,restaurant la colombe,unknown,unknown,TRUE,TRUE,TRUE,-1,403
910,restaurant-la-rade.com,,unknown,unknown,TRUE,TRUE,TRUE,1.096577,
911,souperfin.fr,au souper fin,unknown,ausouperfin,TRUE,TRUE,TRUE,0.312416,
912,olhabidea.fr,olhabidea,unknown,olhabidea,TRUE,TRUE,TRUE,0.44753,
913,cervesalovilot.com,cervesa lo vilot,cervesa_lovilot,cervesalovilot,TRUE,TRUE,TRUE,-1,403
914,maisb.fr,maisb,unknown,unknown,TRUE,TRUE,TRUE,1.568525,
915,le-robinson.fr,camping le robinson,unknown,unknown,TRUE,TRUE,TRUE,0.810029,
916,restaurantlecedre.fr,restaurant le cèdre,unknown,unknown,TRUE,TRUE,TRUE,2.964563,
917,chavanthotel.com,chavanthotel,unknown,unknown,TRUE,TRUE,TRUE,3.302087,
918,lecaveaudestontons.com,le caveau des tontons,unknown,le-caveau-des-tontons-80841926540,TRUE,TRUE,FALSE,2.031583,
919,la-table-saint-crescent.com,table saint crescent,unknown,unknown,TRUE,TRUE,TRUE,1.868237,
920,le-doux-nid.com,le doux nid,unknown,ledouxnid,TRUE,TRUE,TRUE,1.172248,
921,residence-adrechas.com,adrechas,unknown,unknown,TRUE,TRUE,TRUE,-1,403
922,lecoconutblog.com,le coconut blog,unknown,coconut.blog,TRUE,TRUE,TRUE,Non-functional (Timeout Error),
923,domainedesforges.net,domaine des forges,unknown,domainedesforgesvins,TRUE,TRUE,TRUE,2.260114,
924,kaitocoffee.com,kaito coffee,unknown,kaitocoffeeroasters,TRUE,TRUE,TRUE,0.787808,
925,fils-de-pomme.com,fils de pomme,filsdepomme,filsdepomme,TRUE,TRUE,TRUE,0.692954,
926,bateauxdulacdubourget.fr,bateauxdulacdubourget,unknown,unknown,TRUE,TRUE,TRUE,0.281412,
927,raviole-maison-rambert.com,,unknown,unknown,TRUE,TRUE,TRUE,0.886947,
928,leon-baur.com,maison léon baur,unknown,unknown,TRUE,TRUE,TRUE,1.646664,
929,maisondubootlegger.com,la maison du bootlegger,unknown,unknown,TRUE,TRUE,TRUE,2.378687,
930,cafecomptoirabel.com,café comptoir abel,unknown,unknown,TRUE,TRUE,TRUE,1.225799,
931,cnks.org,cnks,cnks_org,cnks.org,TRUE,TRUE,TRUE,1.035815,
932,thepiggybrewingcompany.com,the piggy brewing company,unknown,thepiggybrewingcompany,TRUE,TRUE,TRUE,1.941747,
933,bailapizza.fr,baïla pizza autentico,unknown,bailapizza.autentico,TRUE,TRUE,TRUE,1.424111,
934,tourisme-paysdepouzauges.fr,office de tourisme pays de pouzauges,unknown,officedetourismepaysdepouzauges,TRUE,TRUE,TRUE,1.593916,
935,navarrolopez.com,navarro lópez bodegas,unknown,navarrolopezbodegas,TRUE,TRUE,TRUE,0.705992,
936,gatinemois.com,gatin'émois,unknown,gatinemois.asso,TRUE,TRUE,TRUE,0.361708,
937,lesilo.co,le silo,unknown,lesilobiovrac,TRUE,TRUE,TRUE,Non-functional (Timeout Error),
938,croquezoutaouais.com,croquez outaouais,unknown,unknown,TRUE,TRUE,TRUE,Non-functional (Timeout Error),
939,decastel.com,de castel,decastel1997inc,decastelinc,TRUE,TRUE,TRUE,3.616831,
940,la-table-kobus.fr,la table kobus,unknown,restaurant-la-table-kobus-854487691249753,TRUE,TRUE,FALSE,-1,403
941,campgalhan.com,camp galhan,unknown,domaine.campgalhan,TRUE,TRUE,TRUE,-1,403
942,rsj36.fr,châteauroux (36),unknown,rsj36,TRUE,TRUE,TRUE,0.643692,
943,pizz-art.net,pizz'art,unknown,pizzartisanale-416311031816374,TRUE,TRUE,FALSE,1.162112,
944,aubergeleprieure.fr,auberge leprieure,unknown,unknown,TRUE,TRUE,TRUE,0.754259,
945,en-pleine-nature.com,en pleine nature – tous droits réservés – réalisation: agence akadom –,unknown,en-pleine-nature-664781480214776,TRUE,TRUE,FALSE,1.569978,
946,chateaudefargues.com,château de fargues,unknown,unknown,TRUE,TRUE,TRUE,1.935173,
947,domaine-anglas.com,domaine d'anglas,unknown,unknown,TRUE,TRUE,TRUE,Non-functional TooManyRedirects,
948,ludivigne.fr,caves ludivigne,unknown,unknown,TRUE,TRUE,TRUE,1.113508,
949,latabledu20.fr,la table du 20,unknown,latabledu20,TRUE,TRUE,TRUE,5.807734,
950,your-very-good-trip-new-york.com,your very good trip,stouph_dl,yourverygoodtripnewyork,TRUE,TRUE,TRUE,2.747917,
951,ala12.fr,à la 12,unknown,restaurantala12,TRUE,TRUE,TRUE,2.666067,
952,lentrepot.org,"l’entrepot, théâtre d’humour mulhouse",unknown,theatre.lentrepot,TRUE,TRUE,TRUE,Non-functional (Timeout Error),
953,rajpoute.ch,créé par professional designers,unknown,rajpoute-restaurant-213616912857514,TRUE,TRUE,FALSE,-1,403
954,ca-liliade.fr,l&#039;iliade centre aquatique - auneau - vert marine,unknown,unknown,TRUE,TRUE,TRUE,6.42711,
955,vin-lirac.com,lirac,unknown,aoclirac,TRUE,TRUE,TRUE,5.449499,
956,tuto-web.fr,,unknown,unknown,TRUE,TRUE,TRUE,4.942788,
957,wb2.fr,wb2,unknown,unknown,TRUE,TRUE,TRUE,3.428186,
958,bima.re,bima,unknown,bimareinformatiqueetservices,TRUE,TRUE,TRUE,1.134765,
959,snap-pole-emploi.com,,unknown,unknown,TRUE,TRUE,TRUE,1.232102,
960,champagne-paul-lebrun.fr,champagne paul lebrun,unknown,champagnepaullebrun,TRUE,TRUE,TRUE,1.954376,
961,lacorbeillebc.org,la corbeille bordeaux - cartierville,unknown,lacorbeillebordeauxcartierville,TRUE,TRUE,TRUE,1.971229,
962,lascenetheleme.fr,la scène thélème,unknown,lascenetheleme,TRUE,TRUE,TRUE,3.21831,
963,nomadebiere.fr,nomade brewery,unknown,nomadebiere,TRUE,TRUE,TRUE,Non-functional (Connection Error),
964,hotelsuiteslacbrome.com,hôtel suites lac-brome,unknown,hotelsuiteslacbrome,TRUE,TRUE,TRUE,3.105379,
965,virtus-paris.com,virtus paris,unknown,virtusparis,TRUE,TRUE,TRUE,5.1433,
966,letajmahal.fr,le tajmahal,letajmahal1,letajmahal92,TRUE,TRUE,TRUE,1.073311,
967,champagne-mannoury.com,champagne mannoury,unknown,champagne.mannoury,TRUE,TRUE,TRUE,1.623101,
968,montolieu-livre.fr,montolieu livre,unknown,unknown,TRUE,TRUE,TRUE,3.28367,
969,fossiles.ca,fossilarium,unknown,unknown,TRUE,TRUE,TRUE,2.117665,
970,moulin-de-vanneau.fr,moulin de vanneau,unknown,moulin-de-vanneau-188348407856288,TRUE,TRUE,FALSE,0.937345,
971,jedeviensecolo.fr,je deviens ecolo,jedeviensecolo,jedeviensecolo,TRUE,TRUE,TRUE,-1,403
972,unemerepoule.com,,unknown,unemerepoule,TRUE,TRUE,TRUE,5.03059,
973,vignerons-d-aghione.com,le terroir corse audacieux,casanovaaghione,unknown,TRUE,TRUE,TRUE,3.349185,
974,morena-food.com,morena,unknown,morenafood,TRUE,TRUE,TRUE,Non-functional (Timeout Error),
975,sushi.ch,restaurant japonais,unknown,unknown,TRUE,TRUE,TRUE,2.570267,
976,bateau-cahors.com,bateau cahors,unknown,unknown,TRUE,TRUE,TRUE,1.069659,
977,couleurcafe.ca,couleur café,unknown,torrefactioncouleurcafe,TRUE,TRUE,TRUE,1.361984,
978,laforgetremblant.com,bistro grill la forge tremblant,unknown,laforgetremblant,TRUE,TRUE,TRUE,0.777669,
979,loumatmae.fr,loumatmae,loumatmae,loumatmaeleblog,TRUE,TRUE,TRUE,2.732641,
980,franckytricheur.com,francky le tricheur,unknown,unknown,TRUE,TRUE,TRUE,1.331709,
981,vieux-logis.com,le vieux logis,unknown,levieuxlogistremolat,TRUE,TRUE,TRUE,2.01949,
982,distilleriefilsduroy.com,distillerie roy,unknown,distilleriefilsduroyinc,TRUE,TRUE,TRUE,4.530126,
983,evasion64.fr,evasion 64 à itxassou,unknown,evasion64,TRUE,TRUE,TRUE,0.909166,
984,animax35.fr,animax35,unknown,animax35,TRUE,TRUE,TRUE,3.110439,
985,pastis-restaurant.com,pastis restaurant,unknown,pastisrestaurant,TRUE,TRUE,TRUE,1.012536,
986,hoteldefrance-csa.fr,mentions légaleslogis hôtel de france,unknown,unknown,TRUE,TRUE,TRUE,1.260857,
987,domaine-des-peres.com,domaine des peres,unknown,unknown,TRUE,TRUE,TRUE,1.448343,
988,domaine-des-sources.eu,domaine des sources,unknown,domainedessources,TRUE,TRUE,TRUE,0.694183,
989,thae.fr,thaé,unknown,unknown,TRUE,TRUE,TRUE,0.917079,
990,sabnpepper.com,sab'n'pepper,sabnpepper,sabnpepper,TRUE,TRUE,TRUE,-1,403
991,omalo.fr,o'malo,unknown,omalo.fr,TRUE,TRUE,TRUE,2.376985,
992,pasta-garofalo-ristorante.fr,garofalo ristorante france,unknown,garofalofrance,TRUE,TRUE,TRUE,1.319737,
993,fouettmagic.com,fouettmagic,unknown,fouettmagic,TRUE,TRUE,TRUE,5.200768,
994,golf-en-ville.com,golf en ville,golfenville,golfenville,TRUE,TRUE,TRUE,Non-functional (SSL Error),
995,new2new.com,peppery - restaurant cafe wordpress theme,unknown,unknown,TRUE,TRUE,TRUE,1.368015,
996,patisserie-foucher.com,jean-françois foucher,unknown,unknown,TRUE,TRUE,TRUE,1.893949,
997,magazinepremium.lu,magazine premium,magpremium,premiumluxembourg,TRUE,TRUE,TRUE,2.008277,
998,hello-brooklyn.com,hello brooklyn,unknown,unknown,TRUE,TRUE,TRUE,1.133441,
999,atelierfratelli.fr,atelier fratelli,unknown,atelierfratelli,TRUE,TRUE,TRUE,2.448957,
1000,lecongresdusnacking.fr,,unknown,unknown,TRUE,TRUE,TRUE,1.064236,
1001,kajenscafe.se,kajens café,unknown,kajenscafe,TRUE,TRUE,TRUE,-1,555
1002,ledomainedumoulin.com,domaine du moulin,unknown,domaine-du-moulin-111520593421,TRUE,TRUE,FALSE,1.392924,
1003,no900.com,900,no900pizza,no900pizza,TRUE,TRUE,TRUE,1.75076,
1004,wolfisberg.org,wolfisberg,unknown,boulangeriepatisserie.wolfisberg,TRUE,TRUE,TRUE,1.317636,
1005,mu-food.ch,mu-food,unknown,mufood.geneve,TRUE,TRUE,TRUE,2.532455,
